key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,AvgH,AvgD,AvgA,pAvgH,pAvgD,pAvgA,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2021-02-08 Leeds United-Crystal Palace,Crystal Palace,Leeds United,2021-02-08,20:00:00,Matchweek 23,Mon,Home,W,2,0,1,1,1.86,3.82,4.06,0.5202765419375482,0.2475080019361296,0.2322154561258536,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.20000000000000007,-0.09999999999999998,0.65,0.325,-0.05000000000000002,0.39999999999999997,-0.45000000000000007,-0.30000000000000004,0.55,0.8,0.0,0.35,0.19999999999999996,-0.20000000000000007,-0.35,0.0,0.45
2020-12-28 Leicester City-Crystal Palace,Crystal Palace,Leicester City,2020-12-28,15:00:00,Matchweek 16,Mon,Away,D,1,1,0,0,2.01,3.52,3.81,0.4812048133931485,0.2700882785418113,0.2487069080645929,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.09999999999999998,0.4,0.725,0.45,0.45,0.55,-0.15000000000000002,-0.65,0.49999999999999994,0.7,0.24999999999999994,-0.15000000000000002,-0.2,-0.4,-0.15000000000000002,-0.44999999999999996,0.35000000000000003
2021-04-26 Leicester City-Crystal Palace,Crystal Palace,Leicester City,2021-04-26,20:00:00,Matchweek 33,Mon,Home,W,2,1,1,1,1.47,4.26,7.71,0.6617280738455122,0.2209957927526708,0.117276133402243,0.8,0.75,0.825,0.775,0.65,0.85,0.65,0.25,0.95,0.9,0.7,0.35,0.2,0.15,0.85,0.55,0.55,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.09999999999999998,0.4,0.725,0.45,0.45,0.55,-0.15000000000000002,-0.65,0.49999999999999994,0.7,0.24999999999999994,-0.15000000000000002,-0.2,-0.4,-0.15000000000000002,-0.44999999999999996,0.35000000000000003
2020-12-19 Liverpool-Crystal Palace,Crystal Palace,Liverpool,2020-12-19,12:30:00,Matchweek 14,Sat,Away,W,7,0,1,0,1.52,4.45,6.2,0.6399297308051447,0.2113688693694267,0.1487013998258703,0.15,0.925,0.9,1.0,0.95,0.95,0.25,0.15,1.0,0.85,0.75,0.3,0.65,0.4,0.25,0.2,1.0,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.75,0.5750000000000001,0.8,0.675,0.75,0.6499999999999999,-0.55,-0.75,0.55,0.6499999999999999,0.3,-0.2,0.25,-0.15000000000000002,-0.75,-0.8,0.8
2021-05-23 Liverpool-Crystal Palace,Crystal Palace,Liverpool,2021-05-23,16:00:00,Matchweek 38,Sun,Home,W,2,0,1,1,1.16,8.28,17.35,0.843466120718576,0.1092826893385551,0.0472511899431911,0.15,0.925,0.9,1.0,0.95,0.95,0.25,0.15,1.0,0.85,0.75,0.3,0.65,0.4,0.25,0.2,1.0,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.75,0.5750000000000001,0.8,0.675,0.75,0.6499999999999999,-0.55,-0.75,0.55,0.6499999999999999,0.3,-0.2,0.25,-0.15000000000000002,-0.75,-0.8,0.8
2021-01-17 Manchester City-Crystal Palace,Crystal Palace,Manchester City,2021-01-17,19:15:00,Matchweek 19,Sun,Home,W,4,0,1,1,1.17,7.67,17.03,0.8346676726410155,0.1178227261183499,0.0475096012409789,0.6,1.0,1.0,0.85,1.0,1.0,0.05,0.05,0.85,0.8,1.0,0.55,0.45,0.25,0.4,0.15,0.9,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.30000000000000004,0.65,0.9,0.5249999999999999,0.8,0.7,-0.75,-0.85,0.39999999999999997,0.6000000000000001,0.55,0.050000000000000044,0.04999999999999999,-0.30000000000000004,-0.6,-0.85,0.7
2021-05-01 Manchester City-Crystal Palace,Crystal Palace,Manchester City,2021-05-01,12:30:00,Matchweek 34,Sat,Away,W,2,0,1,0,1.34,5.14,10.1,0.729084740320541,0.182654785835075,0.0882604738440098,0.6,1.0,1.0,0.85,1.0,1.0,0.05,0.05,0.85,0.8,1.0,0.55,0.45,0.25,0.4,0.15,0.9,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.30000000000000004,0.65,0.9,0.5249999999999999,0.8,0.7,-0.75,-0.85,0.39999999999999997,0.6000000000000001,0.55,0.050000000000000044,0.04999999999999999,-0.30000000000000004,-0.6,-0.85,0.7
2020-09-19 Manchester Utd-Crystal Palace,Crystal Palace,Manchester Utd,2020-09-19,17:30:00,Matchweek 2,Sat,Home,L,1,3,0,1,1.32,5.57,9.56,0.7394808093676768,0.1672460686649048,0.0932731219678327,0.55,0.925,0.825,0.775,0.9,0.8,0.2,0.2,0.75,0.95,0.95,0.6,0.75,0.1,0.6,0.45,0.75,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.35,0.5750000000000001,0.725,0.45,0.7,0.5,-0.6000000000000001,-0.7,0.3,0.75,0.49999999999999994,0.09999999999999998,0.35,-0.45000000000000007,-0.4,-0.55,0.55
2021-03-03 Manchester Utd-Crystal Palace,Crystal Palace,Manchester Utd,2021-03-03,20:15:00,Matchweek 29,Wed,Away,D,0,0,0,0,1.44,4.6,7.56,0.6759997784623168,0.2040260595557085,0.119974161982381,0.55,0.925,0.825,0.775,0.9,0.8,0.2,0.2,0.75,0.95,0.95,0.6,0.75,0.1,0.6,0.45,0.75,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.35,0.5750000000000001,0.725,0.45,0.7,0.5,-0.6000000000000001,-0.7,0.3,0.75,0.49999999999999994,0.09999999999999998,0.35,-0.45000000000000007,-0.4,-0.55,0.55
2020-11-27 Newcastle Utd-Crystal Palace,Crystal Palace,Newcastle Utd,2020-11-27,20:00:00,Matchweek 10,Fri,Away,W,2,0,1,0,3.74,3.21,2.15,0.2535847042253367,0.2972409614188886,0.4491743343562419,0.85,0.15,0.05,0.7,0.1,0.1,0.6,0.85,0.05,0.6,0.1,0.1,0.95,0.95,0.95,0.25,0.1,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.050000000000000044,-0.19999999999999998,-0.05,0.37499999999999994,-0.1,-0.19999999999999998,-0.20000000000000007,-0.050000000000000044,-0.4,0.39999999999999997,-0.35,-0.4,0.5499999999999999,0.3999999999999999,-0.050000000000000044,-0.75,-0.1
2021-02-02 Newcastle Utd-Crystal Palace,Crystal Palace,Newcastle Utd,2021-02-02,20:15:00,Matchweek 22,Tue,Home,L,1,2,0,1,2.91,3.15,2.63,0.329900183029666,0.303986899294811,0.3661129176759801,0.85,0.15,0.05,0.7,0.1,0.1,0.6,0.85,0.05,0.6,0.1,0.1,0.95,0.95,0.95,0.25,0.1,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.050000000000000044,-0.19999999999999998,-0.05,0.37499999999999994,-0.1,-0.19999999999999998,-0.20000000000000007,-0.050000000000000044,-0.4,0.39999999999999997,-0.35,-0.4,0.5499999999999999,0.3999999999999999,-0.050000000000000044,-0.75,-0.1
2021-01-02 Sheffield Utd-Crystal Palace,Crystal Palace,Sheffield Utd,2021-01-02,15:00:00,Matchweek 17,Sat,Away,L,0,2,0,0,3.93,3.4,2.01,0.2401659577706578,0.2793655073702193,0.4804685348595774,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.09999999999999998,0.25,0.1,-0.07500000000000001,0.6499999999999999,0.10000000000000003,0.1499999999999999,-0.30000000000000004,-0.25,-0.15000000000000002,-0.30000000000000004,0.5,-0.35000000000000003,0.44999999999999996,-0.55,-0.9,0.6000000000000001
2021-05-08 Sheffield Utd-Crystal Palace,Crystal Palace,Sheffield Utd,2021-05-08,15:00:00,Matchweek 35,Sat,Home,L,0,2,0,1,2.97,3.25,2.52,0.3230651114255237,0.2943550629346867,0.3825798256393138,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.09999999999999998,0.25,0.1,-0.07500000000000001,0.6499999999999999,0.10000000000000003,0.1499999999999999,-0.30000000000000004,-0.25,-0.15000000000000002,-0.30000000000000004,0.5,-0.35000000000000003,0.44999999999999996,-0.55,-0.9,0.6000000000000001
2020-09-12 Southampton-Crystal Palace,Crystal Palace,Southampton,2020-09-12,15:00:00,Matchweek 1,Sat,Away,L,0,1,0,0,2.39,3.22,3.18,0.4031765686700806,0.2964797260360228,0.3003437052943531,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.55,0.20000000000000007,0.65,0.14999999999999997,0.6000000000000001,0.2,0.09999999999999998,-0.15000000000000002,0.45,0.3,0.04999999999999999,0.35,-0.15000000000000002,0.04999999999999993,-0.25,-0.050000000000000044,0.49999999999999994
2021-05-11 Southampton-Crystal Palace,Crystal Palace,Southampton,2021-05-11,20:15:00,Matchweek 32,Tue,Home,W,3,1,1,1,2.1,3.56,3.56,0.4623098973223599,0.2688450513390524,0.2688450513390524,0.35,0.55,0.75,0.475,0.8,0.5,0.9,0.75,0.9,0.5,0.5,0.85,0.25,0.6,0.75,0.95,0.7,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.55,0.20000000000000007,0.65,0.14999999999999997,0.6000000000000001,0.2,0.09999999999999998,-0.15000000000000002,0.45,0.3,0.04999999999999999,0.35,-0.15000000000000002,0.04999999999999993,-0.25,-0.050000000000000044,0.49999999999999994
2020-12-13 Tottenham-Crystal Palace,Crystal Palace,Tottenham,2020-12-13,14:15:00,Matchweek 12,Sun,Away,D,1,1,0,0,1.76,3.75,4.71,0.5499308526559513,0.2518765249953826,0.1981926223482409,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.04999999999999993,0.15000000000000002,0.4,0.575,0.3,0.45,-0.45000000000000007,-0.55,0.14999999999999997,0.25,0.39999999999999997,-0.35,0.44999999999999996,-0.20000000000000007,-0.8,-0.5,0.45
2021-03-07 Tottenham-Crystal Palace,Crystal Palace,Tottenham,2021-03-07,19:15:00,Matchweek 27,Sun,Home,W,4,1,1,1,1.47,4.48,7.11,0.6619711843426963,0.2097890203099891,0.1282397953477628,0.95,0.5,0.5,0.9,0.5,0.75,0.35,0.35,0.6,0.45,0.85,0.15,0.85,0.35,0.2,0.5,0.65,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.04999999999999993,0.15000000000000002,0.4,0.575,0.3,0.45,-0.45000000000000007,-0.55,0.14999999999999997,0.25,0.39999999999999997,-0.35,0.44999999999999996,-0.20000000000000007,-0.8,-0.5,0.45
2020-12-06 West Brom-Crystal Palace,Crystal Palace,West Brom,2020-12-06,12:00:00,Matchweek 11,Sun,Home,L,1,5,0,1,2.9,3.21,2.58,0.3302101115491577,0.2972730933191879,0.3725167951321123,0.55,0.05,0.15,0.3,0.2,0.05,0.95,1.0,0.1,0.15,0.1,0.95,0.15,0.8,0.4,0.75,0.15,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.35,-0.3,0.04999999999999999,-0.025000000000000022,0.0,-0.25,0.1499999999999999,0.09999999999999998,-0.35,-0.05000000000000002,-0.35,0.44999999999999996,-0.25,0.25,-0.6,-0.25,-0.05000000000000002
2021-03-13 West Brom-Crystal Palace,Crystal Palace,West Brom,2021-03-13,15:00:00,Matchweek 28,Sat,Away,L,0,1,0,0,3.55,3.17,2.24,0.2678782283452758,0.3012756066873123,0.4308461649678755,0.55,0.05,0.15,0.3,0.2,0.05,0.95,1.0,0.1,0.15,0.1,0.95,0.15,0.8,0.4,0.75,0.15,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.35,-0.3,0.04999999999999999,-0.025000000000000022,0.0,-0.25,0.1499999999999999,0.09999999999999998,-0.35,-0.05000000000000002,-0.35,0.44999999999999996,-0.25,0.25,-0.6,-0.25,-0.05000000000000002
2020-12-16 West Ham-Crystal Palace,Crystal Palace,West Ham,2020-12-16,20:00:00,Matchweek 13,Wed,Home,D,1,1,0,1,2.1,3.4,3.64,0.459765306905473,0.2797030527133204,0.2605316403816703,0.65,0.2,0.55,0.65,0.7,0.35,0.7,0.65,0.25,0.35,0.4,0.95,0.35,0.85,0.5,0.3,0.6,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.25,-0.14999999999999997,0.45000000000000007,0.325,0.49999999999999994,0.04999999999999999,-0.10000000000000009,-0.25,-0.2,0.14999999999999997,-0.04999999999999999,0.44999999999999996,-0.050000000000000044,0.29999999999999993,-0.5,-0.7,0.39999999999999997
2021-01-26 West Ham-Crystal Palace,Crystal Palace,West Ham,2021-01-26,18:00:00,Matchweek 20,Tue,Away,W,3,2,1,0,2.39,3.27,3.16,0.4041341038806322,0.2926644423254367,0.3032014537934617,0.65,0.2,0.55,0.65,0.7,0.35,0.7,0.65,0.25,0.35,0.4,0.95,0.35,0.85,0.5,0.3,0.6,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.25,-0.14999999999999997,0.45000000000000007,0.325,0.49999999999999994,0.04999999999999999,-0.10000000000000009,-0.25,-0.2,0.14999999999999997,-0.04999999999999999,0.44999999999999996,-0.050000000000000044,0.29999999999999993,-0.5,-0.7,0.39999999999999997
2020-10-30 Wolves-Crystal Palace,Crystal Palace,Wolves,2020-10-30,20:00:00,Matchweek 7,Fri,Home,W,2,0,1,1,2.05,3.13,4.27,0.4725394156139693,0.3059295338884906,0.2215310504979882,0.3,0.85,0.7,0.475,0.45,0.55,0.4,0.45,0.35,0.3,0.25,0.4,1.0,0.9,0.7,0.75,0.85,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.6000000000000001,0.5,0.6,0.14999999999999997,0.25,0.25000000000000006,-0.4,-0.45,-0.10000000000000003,0.09999999999999998,-0.2,-0.09999999999999998,0.6,0.35,-0.30000000000000004,-0.25,0.6499999999999999
2021-01-30 Wolves-Crystal Palace,Crystal Palace,Wolves,2021-01-30,15:00:00,Matchweek 21,Sat,Away,L,0,1,0,0,2.61,3.1,2.96,0.3682423024855281,0.308332858090446,0.3234248394235761,0.3,0.85,0.7,0.475,0.45,0.55,0.4,0.45,0.35,0.3,0.25,0.4,1.0,0.9,0.7,0.75,0.85,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,-0.6000000000000001,0.5,0.6,0.14999999999999997,0.25,0.25000000000000006,-0.4,-0.45,-0.10000000000000003,0.09999999999999998,-0.2,-0.09999999999999998,0.6,0.35,-0.30000000000000004,-0.25,0.6499999999999999
2020-12-19 Arsenal-Everton,Everton,Arsenal,2020-12-19,17:30:00,Matchweek 14,Sat,Away,L,1,2,0,0,2.93,3.44,2.42,0.3262998156081263,0.2762721736083409,0.3974280107830696,0.75,0.4,0.4,0.95,0.25,0.7,0.1,0.4,0.55,0.65,0.65,0.45,0.6,0.3,0.65,0.4,0.35,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.5,-0.29999999999999993,-0.25,0.75,-0.15000000000000002,0.24999999999999994,-0.65,-0.15000000000000002,-0.09999999999999998,-0.09999999999999998,0.35000000000000003,-0.35000000000000003,0.44999999999999996,-0.39999999999999997,-0.25,0.050000000000000044,-0.050000000000000044
2021-04-23 Arsenal-Everton,Everton,Arsenal,2021-04-23,20:00:00,Matchweek 33,Fri,Home,L,0,1,0,1,2.06,3.46,3.77,0.470844882794138,0.2763407140801786,0.2528144031252318,0.75,0.4,0.4,0.95,0.25,0.7,0.1,0.4,0.55,0.65,0.65,0.45,0.6,0.3,0.65,0.4,0.35,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.5,-0.29999999999999993,-0.25,0.75,-0.15000000000000002,0.24999999999999994,-0.65,-0.15000000000000002,-0.09999999999999998,-0.09999999999999998,0.35000000000000003,-0.35000000000000003,0.44999999999999996,-0.39999999999999997,-0.25,0.050000000000000044,-0.050000000000000044
2021-05-01 Aston Villa-Everton,Everton,Aston Villa,2021-05-01,20:00:00,Matchweek 34,Sat,Away,W,2,1,1,0,3.69,3.62,2.02,0.2576993655725,0.262883448111097,0.4794171863159296,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,-0.15,-0.6499999999999999,-0.4,0.35000000000000003,-0.10000000000000003,-0.30000000000000004,-0.25,0.44999999999999996,-0.55,-0.050000000000000044,-0.09999999999999998,0.09999999999999998,0.5499999999999999,0.10000000000000009,-0.75,0.45000000000000007,-0.15000000000000002
2021-05-13 Aston Villa-Everton,Everton,Aston Villa,2021-05-13,18:00:00,Matchweek 19,Thu,Home,D,0,0,0,1,2.72,3.44,2.61,0.3536061272166776,0.2774509943059084,0.3689428784769573,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,-0.15,-0.6499999999999999,-0.4,0.35000000000000003,-0.10000000000000003,-0.30000000000000004,-0.25,0.44999999999999996,-0.55,-0.050000000000000044,-0.09999999999999998,0.09999999999999998,0.5499999999999999,0.10000000000000009,-0.75,0.45000000000000007,-0.15000000000000002
2020-10-03 Brighton-Everton,Everton,Brighton,2020-10-03,15:00:00,Matchweek 4,Sat,Away,L,2,4,0,0,4.79,3.73,1.76,0.1953142531305935,0.2539462978017313,0.5507394490672204,0.45,0.45,0.35,0.15,0.35,0.65,0.45,0.3,0.7,0.4,0.6,0.75,0.1,0.2,0.35,0.6,0.5,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.2,-0.24999999999999994,-0.30000000000000004,-0.05000000000000002,-0.050000000000000044,0.2,-0.3,-0.25000000000000006,0.04999999999999993,-0.35,0.3,-0.050000000000000044,-0.04999999999999999,-0.49999999999999994,-0.55,0.25,0.09999999999999998
2021-04-12 Brighton-Everton,Everton,Brighton,2021-04-12,20:15:00,Matchweek 31,Mon,Home,D,0,0,0,1,2.3,3.26,3.31,0.4193004861911414,0.292641229655454,0.2880582841529437,0.45,0.45,0.35,0.15,0.35,0.65,0.45,0.3,0.7,0.4,0.6,0.75,0.1,0.2,0.35,0.6,0.5,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.2,-0.24999999999999994,-0.30000000000000004,-0.05000000000000002,-0.050000000000000044,0.2,-0.3,-0.25000000000000006,0.04999999999999993,-0.35,0.3,-0.050000000000000044,-0.04999999999999999,-0.49999999999999994,-0.55,0.25,0.09999999999999998
2020-12-05 Burnley-Everton,Everton,Burnley,2020-12-05,12:30:00,Matchweek 11,Sat,Home,D,1,1,0,1,4.02,3.5,1.97,0.2357546399121539,0.2723162677481631,0.4919290923392411,0.4,0.65,0.45,0.4,0.6,0.05,1.0,0.95,0.5,0.15,0.05,0.2,0.5,0.65,0.55,0.05,0.15,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.15000000000000002,-0.04999999999999993,-0.2,0.2,0.19999999999999996,-0.4,0.25,0.3999999999999999,-0.15000000000000002,-0.6,-0.25,-0.6000000000000001,0.35,-0.04999999999999993,-0.35,-0.3,-0.25
2021-03-13 Burnley-Everton,Everton,Burnley,2021-03-13,17:30:00,Matchweek 28,Sat,Away,W,2,1,1,0,4.42,3.49,1.88,0.2127004389002436,0.2722963504697511,0.515003210630464,0.4,0.65,0.45,0.4,0.6,0.05,1.0,0.95,0.5,0.15,0.05,0.2,0.5,0.65,0.55,0.05,0.15,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.15000000000000002,-0.04999999999999993,-0.2,0.2,0.19999999999999996,-0.4,0.25,0.3999999999999999,-0.15000000000000002,-0.6,-0.25,-0.6000000000000001,0.35,-0.04999999999999993,-0.35,-0.3,-0.25
2020-12-12 Chelsea-Everton,Everton,Chelsea,2020-12-12,20:00:00,Matchweek 12,Sat,Away,L,0,1,0,0,1.75,4.12,4.36,0.5545435883768437,0.229332893342361,0.2161235182803301,0.05,0.8,0.95,0.6,0.75,0.9,0.15,0.1,0.8,1.0,0.9,0.25,0.8,0.45,0.8,0.85,0.95,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,-0.2,0.10000000000000009,0.29999999999999993,0.39999999999999997,0.35,0.45,-0.6,-0.45000000000000007,0.15000000000000002,0.25,0.6000000000000001,-0.55,0.65,-0.24999999999999994,-0.09999999999999998,0.5,0.5499999999999999
2021-03-08 Chelsea-Everton,Everton,Chelsea,2021-03-08,18:00:00,Matchweek 27,Mon,Home,W,2,0,1,1,1.55,4.14,6.29,0.6266141722126886,0.2274612403164208,0.1459245874713108,0.05,0.8,0.95,0.6,0.75,0.9,0.15,0.1,0.8,1.0,0.9,0.25,0.8,0.45,0.8,0.85,0.95,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,-0.2,0.10000000000000009,0.29999999999999993,0.39999999999999997,0.35,0.45,-0.6,-0.45000000000000007,0.15000000000000002,0.25,0.6000000000000001,-0.55,0.65,-0.24999999999999994,-0.09999999999999998,0.5,0.5499999999999999
2020-09-26 Crystal Palace-Everton,Everton,Crystal Palace,2020-09-26,15:00:00,Matchweek 3,Sat,Home,L,1,2,0,1,3.69,3.32,2.12,0.25720267737656,0.2870696477981166,0.4557276748257644,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.65,-0.35,-0.55,0.125,-0.2,-0.15000000000000002,0.050000000000000044,0.35,-0.2,-0.55,0.15000000000000002,-0.30000000000000004,0.25,-0.1499999999999999,0.09999999999999998,0.65,-0.2
2021-04-05 Crystal Palace-Everton,Everton,Crystal Palace,2021-04-05,18:00:00,Matchweek 30,Mon,Away,D,1,1,0,0,4.91,3.46,1.8,0.1893401950788723,0.2736209068300831,0.5370388980914969,0.9,0.35,0.1,0.325,0.2,0.3,0.8,0.9,0.45,0.2,0.45,0.5,0.4,0.55,1.0,1.0,0.2,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.65,-0.35,-0.55,0.125,-0.2,-0.15000000000000002,0.050000000000000044,0.35,-0.2,-0.55,0.15000000000000002,-0.30000000000000004,0.25,-0.1499999999999999,0.09999999999999998,0.65,-0.2
2020-11-22 Fulham-Everton,Everton,Fulham,2020-11-22,12:00:00,Matchweek 9,Sun,Home,L,2,3,0,1,3.93,3.79,1.9,0.2406074065372914,0.2498991906346706,0.5094934028275998,0.9,0.4,0.3,0.05,0.35,0.6,0.45,0.5,0.5,0.2,0.6,0.45,0.95,0.85,0.8,0.95,0.45,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.65,-0.29999999999999993,-0.35000000000000003,-0.15000000000000002,-0.050000000000000044,0.14999999999999997,-0.3,-0.050000000000000044,-0.15000000000000002,-0.55,0.3,-0.35000000000000003,0.7999999999999999,0.15000000000000002,-0.09999999999999998,0.6,0.04999999999999999
2021-02-14 Fulham-Everton,Everton,Fulham,2021-02-14,19:00:00,Matchweek 24,Sun,Away,W,2,0,1,0,4.09,3.53,1.93,0.2303745081639824,0.268705943331126,0.5009195485044438,0.9,0.4,0.3,0.05,0.35,0.6,0.45,0.5,0.5,0.2,0.6,0.45,0.95,0.85,0.8,0.95,0.45,0.25,0.7,0.65,0.2,0.4,0.45,0.75,0.55,0.65,0.75,0.3,0.8,0.15,0.7,0.9,0.35,0.4,0.65,-0.29999999999999993,-0.35000000000000003,-0.15000000000000002,-0.050000000000000044,0.14999999999999997,-0.3,-0.050000000000000044,-0.15000000000000002,-0.55,0.3,-0.35000000000000003,0.7999999999999999,0.15000000000000002,-0.09999999999999998,0.6,0.04999999999999999
